entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen,fecha_de_recepcion_de,fecha_de_apertura_efectiva,fecha_de_publicacion_fase_2,fecha_de_apertura_de_respuesta,fecha_adjudicacion,fecha_de_publicacion
DEPARTAMENTO DE SANTANDER,890201235,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.2349812,SMEG-CD-21-037,701515082,CO1.BDOS.2286136,PRESTACIÓN DE SERVICIOS PROFESIONALES,PRESTAR SERVICIOS PROFESIONALES COMO ABOGADO EN LA SECRETARIA DE LA MUJER Y EQUIDAD DE GENERO DEL DEPARTAMENTO DE SANTANDER DENTRO DEL MARCO DEL PROYECTO FORTALECIMIENTO PARA LA ATENCION OPORTUNA Y DIFERENCIAL A LOS CASOS DE MUJERES VICTIMAS DE VIOLENCIA ATENDIDOS EN EL CENTRO DE ATENCION DE LA FISCALIA CAF EN EL DEPARTAMENTO DE SANTANDER,Presentación de oferta,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,20650000,Contratación directa,Servicios profesionales y apoyo a la gestión,177,día(s),Bucaramanga,SECRETARIA DE MUJER Y EQUIDAD DE GENERO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2289856'},701515082,Presentación de oferta,,,,,,
CORPORACION AUTONOMA REGIONAL DE LA FRONTERA NORORIENTAL+,890505253,Norte de Santander,Cúcuta,Corporación Autónoma,Descentralizada,CO1.REQ.2350602,CD950-2021,706029618,CO1.BDOS.2286705,DIANA CAROLINA RINCON BAYONA,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA
DAR CUMPLIMIENTO AL PROYECTO DE FORTALECIMIENTO DE LAS FINANZAS CORPORATIVAS EN LA GESTIÓN AMBIENTAL REGIONAL EN EL MARCO DE LAS ACTIVIDADES DE TESORERIA.",Fase de ofertas,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,6500000,Contratación directa,Servicios profesionales y apoyo a la gestión,75,día(s),Cúcuta,SUBDIRECCION FINANCIERA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2290517'},706029618,Fase de ofertas,,,,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS**,900498879,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2348592,CDPS-URT-4112-2021,700447030,CO1.BDOS.2285166,PRESTACION DE SERVICIOS,"Prestar sus servicios profesionales con plena autonomía técnica y administrativa a la Dirección Territorial de la Unidad Administrativa para ejecutar y apoyar el proceso misional de restitución de tierras despojadas y abandonadas, realizando actividades comunitarias, de formación y recolección de pruebas sociales, la incorporación de los enfoques diferenciales de acuerdo con los lineamientos de la Dirección Social contemplados en el Sistema Integrado de Gestión, entre otros, así como ejercer la",Fase de ofertas,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,2021-10-01T00:00:00.000,16307694,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),Bogotá,UNIDAD DE RESTITUCION DE TIERRAS-CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2288847'},700447030,Fase de ofertas,,,,,,
INVIAS,800215807,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2418607,LP-DO-GPE-048-2021,700676059,CO1.BDOS.2350911,MEJORAMIENTO; GESTIÓN PREDIAL; SOCIAL Y AMBIENTAL DEL PROYECTO CORREDOR DEL SUR FASE V; EN EL DEPARTAMENTO DE PUTUMAYO,"MEJORAMIENTO, GESTIÓN PREDIAL, SOCIAL Y AMBIENTAL DEL PROYECTO CORREDOR DEL SUR FASE V, EN EL DEPARTAMENTO DE PUTUMAYO",Presentación de observaciones,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,,8947177195,Licitación pública Obra Publica,No Defenido,0,día(s),Bogotá,GRUPO DE PROYECTOS ESTRATEGICOS,0,0,123,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.72141000,Cerrado,Obra,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356402'},700676059,Presentación de observaciones,2021-11-29T00:00:00.000,2021-11-29T00:00:00.000,2021-11-01T00:00:00.000,2021-11-29T00:00:00.000,,
MINISTERIO DEL INTERIOR,830114475,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2418401,CD - 1869 - 2021,700583222,CO1.BDOS.2351001,Prestación de  servicios - Consuelo Hurtado Minota,"El Contratista se obliga con el Ministerio del Interior, a prestar sus servicios profesionales por sus propios medios, con 
plena autonomía técnica y administrativa a través de la DACNARP en los procesos de fortalecimiento del enfoque étnico 
diferencial, planes organizativos, programas y proyectos dirigidos a la comunidad NARP",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,20206746,Contratación directa,Servicios profesionales y apoyo a la gestión,2,Mes(es),Bogotá,SUBDIRECCION DE GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356201'},700583222,Presentación de oferta,,,,,,
METUN,9008012094,Caldas,Manizales,Territorial,Centralizada,CO1.REQ.2418417,PN METUN DISAN CD 086 2021,700890130,CO1.BDOS.2351021,contrato de prestación de servicios profesionales y de apoyo a la gestión,contrato de prestación de servicios profesionales y de apoyo a la gestión,Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,6403111,Contratación directa,Servicios profesionales y apoyo a la gestión,143,día(s),Tunja,UNIDAD PRESTADORA DE SALUD BOYACA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356215'},700890130,Fase de ofertas,,,,,,
BANCO DE LA REPUBLICA,860005216,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.2418508,53000623,706099488,CO1.BDOS.2266746,BIM LATINOAMÉRICA SAS,"Suministrar una (1) suscripción por 1 año, de una licencia AutoCAD Comercial Single -User, de la sucursal de Manizales.",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,5884290,Contratación régimen especial,Regla aplicable,12,Mes(es),No Aplica,DIRECCIÓN GENERAL DE TECNOLOGIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81111510,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356303'},706099488,Presentación de oferta,,,,,,
EMPRESA COLOMBIANA DE PETROLEOS,899999068,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.2418604,3042731,709072474,CO1.BDOS.2351103,COMPRA DE MATERIALES MARCA SALISBURY  PARA LA GERENCIA CHICHIMENE DE LA VRO,COMPRA DE MATERIALES MARCA SALISBURY  PARA LA GERENCIA CHICHIMENE DE LA VRO,Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,85163375,Contratación régimen especial,Regla aplicable,232,día(s),Bogotá,Departamento de Operación y Mantenimiento,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.46181500,Abierto,Otro,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356301'},709072474,Fase de ofertas,,,,,,
GOBERNACIÓN DEL CAUCA,891580016,Cauca,Popayán,Territorial,Centralizada,CO1.REQ.2340144,DC-SADR-MC-003-2021,700859218,CO1.BDOS.2249102,EL CONTRATISTA SE COMPROMETE A SUMINISTRAR QUINUA EN GRANO PARA LA PRODUCCIÓN DE ALIMENTOS DE ALTO VALOR NUTRICIONAL EN EL MARCO DEL PROYECTO MEJORAMIENTO DE LA SEGURIDAD ALIMENTARIA EN LAS FAMILIAS V,"EL CONTRATISTA SE COMPROMETE A SUMINISTRAR QUINUA EN GRANO PARA LA PRODUCCIÓN DE ALIMENTOS DE ALTO VALOR NUTRICIONAL EN EL MARCO DEL PROYECTO MEJORAMIENTO DE LA SEGURIDAD ALIMENTARIA EN LAS FAMILIAS VULNERABLES DEL DEPARTAMENTO DEL CAUCA.
 bpin 2020003190127",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,44880000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,10,día(s),No Aplica,SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,0,0,2,0,2,0,0,2,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.50221102,Cerrado,Compraventa,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356313'},700859218,Presentación de oferta,2021-11-03T00:00:00.000,2021-11-03T00:00:00.000,,2021-11-03T00:00:00.000,,
HOSPITAL CENTRAL DE LA POLICIA,830067597,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2415428,PN HOCEN SA 029 2021 (Presentación de oferta),702547704,CO1.BDOS.2229706,SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA; ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD,"SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA, ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD DE LA POLICIA NACIONAL",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,613700256,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,6,Mes(es),Bogotá,GRUPO DE CONTRATOS HOSPITAL CENTRAL POLICIA NACIONAL,0,0,27,0,4,0,0,4,3,Seleccionado,70,Si,CO1.AWD.1180672,703703264,No Definido,No Definido,511700000,ALDAIR ZAPATA CASTRO,PROMED QUIRURGICOS,No Definido,V1.42295500,Cerrado,Suministros,No Definido,"V142151600, V142322200",{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356320'},702547704,Adjudicado,2021-11-10T00:00:00.000,2021-12-01T00:00:00.000,,2021-12-01T00:00:00.000,2021-12-20T00:00:00.000,
Rama Judicial  Dirección Seccional de Administración Judicial de Cartagena,800165831,Bolívar,Cartagena,Nacional,Centralizada,CO1.REQ.2418528,CD-58-2021,705641884,CO1.BDOS.2351209,ARRIENDO INMUEBLE DESPACHOS JUDICIALES INV ANTONIO LEQUERICA,"Contratar en nombre de La Nación  Consejo Superior de la Judicatura, Dirección Seccional de Administración Judicial de Cartagena  Bolívar, el arrendamiento de inmuebles para el funcionamiento del Juzgado 01 Penal Especializado del Circuito de Cartagena y (3) tres salas de audiencias destinadas a los Juzgados Penales que funcionan en el Edificio Almirante dedicados al Sistema Oral Penal Acusatorio",Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,145072480,Contratación directa,Arrendamiento de inmuebles,9,Mes(es),Cartagena,Contratación Directa.,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80131502,Abierto,Arrendamiento de inmuebles,No Definido,V180131501,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356512'},705641884,Fase de ofertas,,,,,,
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE BIENESTAR SOCIAL,890399011,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.2397446,4146.010.32.1.0908-2021,702441189,CO1.BDOS.2330677,Prestación de servicios de apoyo a la gestión,Prestar los servicios de apoyo a la gestión a la Secretaría de Bienestar Social,Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,18924000,Contratación directa,Servicios profesionales y apoyo a la gestión,67,día(s),Cali,SECRETARIA DE BIENESTAR SOCIAL CALI,0,0,0,0,0,0,0,0,2,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356604'},702441189,Fase de ofertas,,,,,,
SENA REGIONAL CAUCA Centro agropecuario,899999034,Cauca,Popayán,Nacional,Centralizada,CO1.REQ.2418534,COTIZACION 079-2021,704156173,CO1.BDOS.2351214,compra de materiales para formación para la ejecución del proyecto  Operación Regular Tecnoacademia Itinerante Cauca 2021 ;   Código 8272-SGPS-2021  del Centro Agropecuario del Cauca.,"compra de materiales para formación para la ejecución del proyecto  Operación Regular Tecnoacademia Itinerante Cauca 2021 ,   Código 8272-SGPS-2021  del Centro Agropecuario del Cauca.",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,0,Solicitud de información a los Proveedores,No,15,día(s),Popayán,Contratación bienes y/o servicios y servicios personales,75,0,2,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.32101617,Abierto,No,No Definido,V141111966,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356316'},704156173,Presentación de oferta,2021-11-04T00:00:00.000,2021-11-01T00:00:00.000,,,,
HOSPITAL CENTRAL DE LA POLICIA,830067597,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2415428,PN HOCEN SA 029 2021 (Presentación de oferta),702547704,CO1.BDOS.2229706,SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA; ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD,"SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA, ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD DE LA POLICIA NACIONAL",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,613700256,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,6,Mes(es),Bogotá,GRUPO DE CONTRATOS HOSPITAL CENTRAL POLICIA NACIONAL,0,0,27,0,4,0,0,4,3,Seleccionado,70,Si,CO1.AWD.1180672,701967093,No Definido,No Definido,511700000,ALDAIR ZAPATA CASTRO,QUIRURGICOS LTDA,No Definido,V1.42295500,Cerrado,Suministros,No Definido,"V142151600, V142322200",{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356320'},702547704,Adjudicado,2021-11-10T00:00:00.000,2021-12-01T00:00:00.000,,2021-12-01T00:00:00.000,2021-12-20T00:00:00.000,
IPYBAC,901423202,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.2418815,IPYBAC-SASI-004-2021,712453760,CO1.BDOS.2351309,IPYBAC-SASI-004-2021,SUMINISTRO BIENES Y ELEMENTOS PARA CAPTURA DE ANIMALES Y PARA LA SUBGERENCIA DE BIENESTAR ANIMAL,Presentación de observaciones,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,,172035920,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,1,Mes(es),Bogotá,oficina jurídica,0,0,18,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.10111300,Cerrado,Suministros,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356703'},712453760,Presentación de observaciones,2021-11-16T00:00:00.000,2021-11-22T00:00:00.000,2021-11-01T00:00:00.000,2021-11-22T00:00:00.000,,
METUN,9008012094,Caldas,Manizales,Territorial,Centralizada,CO1.REQ.2418312,PN METUN DISAN CD 085 2021,700890130,CO1.BDOS.2350918,contrato de prestación de servicios profesionales y de apoyo a la gestión,contrato de prestación de servicios profesionales y de apoyo a la gestión,Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,42564571,Contratación directa,Servicios profesionales y apoyo a la gestión,114,día(s),Tunja,UNIDAD PRESTADORA DE SALUD BOYACA,0,0,0,0,0,0,0,0,5,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356212'},700890130,Fase de ofertas,,,,,,
DEPARTAMENTO DE CUNDINAMARCA -SECRETARIA DE GOBIERNO,899999114,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.2418805,SGO-CMC-29-2021,702234287,CO1.BDOS.2351122,SOLICITUD DE CONTIZACION,ADQUISICIÓN DE KIT DE HERRAMIETAS PARA APOYO AL  FORTALECIMIENTO DEL CUERPO DE BOMBEROS DEL DEPARTAMENTO DE CUNDINAMARCA,Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,0,Solicitud de información a los Proveedores,No,3,día(s),Bogotá,SECRETARIO DE GOBIERNO,59,0,2,0,1,0,0,1,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.27113201,Abierto,No,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356514'},702234287,Presentación de oferta,2021-11-04T00:00:00.000,2021-11-01T00:00:00.000,,,,
INVIAS,800215807,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2418207,LP-DO-SMF-047-2021,700676059,CO1.BDOS.2350803,CONSTRUCCIÓN DE OBRAS DE PROTECCIÓN Y/O ESTABILIZACIÓN DE ORILLAS EN EL MUNICIPIO DE PUERTO NARIÑO; DEPARTAMENTO DEL AMAZONAS,"CONSTRUCCIÓN DE OBRAS DE PROTECCIÓN Y/O ESTABILIZACIÓN DE ORILLAS EN EL MUNICIPIO DE PUERTO NARIÑO, DEPARTAMENTO DEL AMAZONAS",Presentación de observaciones,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,,5088869365,Licitación pública Obra Publica,No Defenido,0,día(s),Bogotá,Subdirección Maritima y Fluvial,0,0,3,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.72141200,Cerrado,Obra,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356505'},700676059,Presentación de observaciones,2021-11-29T00:00:00.000,,2021-11-01T00:00:00.000,2021-12-21T00:00:00.000,,
Rama Judicial  Dirección Seccional de Administración Judicial de Cartagena,800165831,Bolívar,Cartagena,Nacional,Centralizada,CO1.REQ.2418420,CD 57-2021,705641884,CO1.BDOS.2351026,CONTRATAR EL ARRENDAMIENTO DE UN INMUEBLE EN EL MUNICIPIO DE ZAMBRANO,"Contratar en nombre de La Nación  Consejo Superior de la Judicatura, Dirección Seccional de Administración Judicial de Cartagena  Bolívar, el arrendamiento de un inmueble en el municipio de Zambrano, para el funcionamiento del Juzgado 01 Promiscuo Municipal de Zambrano.",Fase de ofertas,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,7954557,Contratación directa,Arrendamiento de inmuebles,9,Mes(es),Cartagena,Contratación Directa.,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80131502,Abierto,Arrendamiento de inmuebles,No Definido,V180131501,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356319'},705641884,Fase de ofertas,,,,,,
HOSPITAL CENTRAL DE LA POLICIA,830067597,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2415428,PN HOCEN SA 029 2021 (Presentación de oferta),702547704,CO1.BDOS.2229706,SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA; ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD,"SUMINISTRO DE MATERIAL PARA FIJACION INTERNA RIGIDA Y DISTRACCION OSTEOGENICA, ANCLAJE ESQUELÉTICO Y REEMPLAZO ARTICULAR TOTAL DE CIRUGIA MAXILOFACIAL CON DESTINO A LOS USUARIOS DEL SUBSITEMA DE SALUD DE LA POLICIA NACIONAL",Presentación de oferta,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,2021-11-01T00:00:00.000,613700256,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,6,Mes(es),Bogotá,GRUPO DE CONTRATOS HOSPITAL CENTRAL POLICIA NACIONAL,0,0,27,0,4,0,0,4,3,Seleccionado,70,Si,CO1.AWD.1180672,702954132,Antioquia,No Definido,7800256,ALDAIR ZAPATA CASTRO,Industrias Medicas Sampedro.,811032919,V1.42295500,Cerrado,Suministros,No Definido,"V142151600, V142322200",{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2356320'},702547704,Adjudicado,2021-11-10T00:00:00.000,2021-12-01T00:00:00.000,,2021-12-01T00:00:00.000,2021-12-20T00:00:00.000,
